CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"i400_M2.txt"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED	"2022-01-08T19:02:49"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT

NUMBER_OF_SETS	400
BEGIN_DATA
284	284	  127.00	    0.00	  212.00	 0.17101	 0.08506	 0.15905	   35.02	   61.03	  -27.57	  0.1664	  0.1775	  0.1851	  0.1900	  0.2255	  0.2721	  0.2653	  0.2341	  0.2001	  0.1612	  0.1124	  0.0695	  0.0420	  0.0206	  0.0094	  0.0072	  0.0077	  0.0068	  0.0074	  0.0208	  0.0718	  0.1570	  0.2289	  0.2580	  0.2549	  0.2598	  0.2972	  0.3587	  0.4213	  0.4658	  0.4913	  0.5030	  0.5082	  0.5128	  0.5246	    0.55
285	285	  170.00	    0.00	  212.00	 0.22411	 0.11119	 0.14220	   39.78	   66.99	  -15.12	  0.1623	  0.1731	  0.1806	  0.1853	  0.2186	  0.2594	  0.2454	  0.2090	  0.1734	  0.1348	  0.0900	  0.0543	  0.0326	  0.0155	  0.0071	  0.0056	  0.0060	  0.0054	  0.0063	  0.0210	  0.0909	  0.2156	  0.3198	  0.3698	  0.3823	  0.3939	  0.4274	  0.4757	  0.5214	  0.5524	  0.5695	  0.5778	  0.5815	  0.5853	  0.5948	    0.61
286	286	  212.00	    0.00	  212.00	 0.29527	 0.14598	 0.14060	   45.08	   73.74	   -5.57	  0.1707	  0.1820	  0.1899	  0.1948	  0.2292	  0.2689	  0.2489	  0.2063	  0.1669	  0.1265	  0.0810	  0.0476	  0.0281	  0.0132	  0.0062	  0.0049	  0.0052	  0.0049	  0.0058	  0.0217	  0.1115	  0.2831	  0.4308	  0.5131	  0.5511	  0.5732	  0.5974	  0.6240	  0.6470	  0.6626	  0.6725	  0.6785	  0.6832	  0.6874	  0.6937	    0.70
287	287	  255.00	    0.00	  212.00	 0.36470	 0.17833	 0.12003	   49.29	   80.16	    7.39	  0.1678	  0.1788	  0.1866	  0.1914	  0.2216	  0.2498	  0.2197	  0.1732	  0.1339	  0.0977	  0.0605	  0.0344	  0.0197	  0.0095	  0.0052	  0.0042	  0.0041	  0.0041	  0.0049	  0.0181	  0.1132	  0.3264	  0.5301	  0.6607	  0.7338	  0.7736	  0.7982	  0.8147	  0.8260	  0.8340	  0.8418	  0.8484	  0.8551	  0.8593	  0.8596	    0.86
288	288	    0.00	   36.00	  212.00	 0.05216	 0.03020	 0.25010	   20.12	   33.40	  -72.06	  0.1648	  0.1757	  0.1833	  0.1881	  0.2317	  0.3076	  0.3546	  0.3667	  0.3529	  0.3216	  0.2618	  0.1747	  0.1041	  0.0608	  0.0335	  0.0208	  0.0162	  0.0127	  0.0090	  0.0073	  0.0074	  0.0086	  0.0092	  0.0082	  0.0069	  0.0072	  0.0104	  0.0188	  0.0319	  0.0422	  0.0444	  0.0419	  0.0372	  0.0353	  0.0425	    0.06
289	289	   42.00	   36.00	  212.00	 0.10239	 0.06202	 0.29193	   29.92	   38.86	  -62.28	  0.2235	  0.2383	  0.2486	  0.2551	  0.3069	  0.3895	  0.4223	  0.4191	  0.3975	  0.3604	  0.2942	  0.2046	  0.1320	  0.0817	  0.0483	  0.0344	  0.0316	  0.0281	  0.0234	  0.0247	  0.0349	  0.0540	  0.0721	  0.0745	  0.0658	  0.0663	  0.0890	  0.1348	  0.1908	  0.2337	  0.2546	  0.2607	  0.2584	  0.2577	  0.2738	    0.31
290	290	   85.00	   36.00	  212.00	 0.15523	 0.09576	 0.27498	   37.07	   43.25	  -47.15	  0.2254	  0.2403	  0.2507	  0.2573	  0.3072	  0.3821	  0.4018	  0.3896	  0.3658	  0.3299	  0.2706	  0.1984	  0.1389	  0.0894	  0.0539	  0.0418	  0.0421	  0.0381	  0.0347	  0.0470	  0.0795	  0.1243	  0.1610	  0.1696	  0.1585	  0.1597	  0.1928	  0.2527	  0.3188	  0.3670	  0.3912	  0.4000	  0.3996	  0.4006	  0.4164	    0.45
291	291	  127.00	   36.00	  212.00	 0.21116	 0.13012	 0.25797	   42.78	   48.01	  -34.39	  0.2235	  0.2382	  0.2485	  0.2551	  0.3022	  0.3696	  0.3797	  0.3616	  0.3367	  0.3029	  0.2494	  0.1893	  0.1402	  0.0922	  0.0563	  0.0465	  0.0494	  0.0444	  0.0426	  0.0693	  0.1319	  0.2052	  0.2562	  0.2717	  0.2653	  0.2693	  0.3029	  0.3586	  0.4158	  0.4553	  0.4749	  0.4816	  0.4819	  0.4827	  0.4955	    0.52
292	292	  170.00	   36.00	  212.00	 0.27495	 0.16427	 0.23502	   47.53	   55.27	  -22.06	  0.2140	  0.2282	  0.2381	  0.2443	  0.2882	  0.3479	  0.3503	  0.3282	  0.3025	  0.2695	  0.2200	  0.1698	  0.1298	  0.0844	  0.0498	  0.0422	  0.0474	  0.0417	  0.0421	  0.0847	  0.1874	  0.2996	  0.3688	  0.3956	  0.4006	  0.4095	  0.4363	  0.4756	  0.5136	  0.5385	  0.5505	  0.5548	  0.5551	  0.5565	  0.5662	    0.59
293	293	  212.00	   36.00	  212.00	 0.36604	 0.21334	 0.23716	   53.31	   63.28	  -12.48	  0.2252	  0.2401	  0.2505	  0.2570	  0.3027	  0.3623	  0.3584	  0.3300	  0.3007	  0.2660	  0.2160	  0.1681	  0.1305	  0.0840	  0.0481	  0.0415	  0.0479	  0.0415	  0.0433	  0.1026	  0.2541	  0.4201	  0.5184	  0.5637	  0.5855	  0.5999	  0.6161	  0.6336	  0.6496	  0.6602	  0.6664	  0.6694	  0.6717	  0.6745	  0.6803	    0.69
294	294	  255.00	   36.00	  212.00	 0.44813	 0.25192	 0.21202	   57.26	   71.51	   -0.83	  0.2185	  0.2330	  0.2431	  0.2494	  0.2912	  0.3399	  0.3250	  0.2919	  0.2610	  0.2295	  0.1885	  0.1488	  0.1161	  0.0749	  0.0430	  0.0367	  0.0413	  0.0347	  0.0370	  0.0976	  0.2799	  0.5094	  0.6580	  0.7369	  0.7790	  0.8022	  0.8179	  0.8296	  0.8385	  0.8453	  0.8525	  0.8581	  0.8643	  0.8680	  0.8675	    0.86
295	295	    0.00	   72.00	  212.00	 0.05171	 0.04075	 0.26969	   23.92	   16.49	  -68.94	  0.1515	  0.1615	  0.1685	  0.1729	  0.2148	  0.2921	  0.3555	  0.3843	  0.3824	  0.3647	  0.3197	  0.2432	  0.1707	  0.1146	  0.0699	  0.0425	  0.0279	  0.0166	  0.0085	  0.0055	  0.0047	  0.0044	  0.0039	  0.0035	  0.0033	  0.0034	  0.0039	  0.0052	  0.0076	  0.0092	  0.0082	  0.0070	  0.0065	  0.0066	  0.0084	    0.01
296	296	   42.00	   72.00	  212.00	 0.10740	 0.08597	 0.34724	   35.19	   19.90	  -61.60	  0.2417	  0.2576	  0.2688	  0.2758	  0.3327	  0.4259	  0.4728	  0.4830	  0.4721	  0.4466	  0.3905	  0.3023	  0.2221	  0.1592	  0.1089	  0.0816	  0.0701	  0.0574	  0.0421	  0.0359	  0.0399	  0.0503	  0.0588	  0.0580	  0.0523	  0.0533	  0.0684	  0.0981	  0.1342	  0.1597	  0.1682	  0.1666	  0.1597	  0.1571	  0.1709	    0.21
297	297	   85.00	   72.00	  212.00	 0.17594	 0.13730	 0.33996	   43.85	   25.65	  -45.64	  0.2528	  0.2696	  0.2812	  0.2886	  0.3446	  0.4312	  0.4640	  0.4647	  0.4522	  0.4283	  0.3792	  0.3061	  0.2387	  0.1785	  0.1280	  0.1046	  0.1000	  0.0905	  0.0782	  0.0826	  0.1049	  0.1370	  0.1616	  0.1648	  0.1547	  0.1564	  0.1845	  0.2350	  0.2904	  0.3292	  0.3460	  0.3492	  0.3451	  0.3443	  0.3597	    0.40
298	298	  127.00	   72.00	  212.00	 0.23759	 0.17750	 0.32394	   49.19	   32.47	  -34.04	  0.2510	  0.2676	  0.2792	  0.2865	  0.3405	  0.4216	  0.4448	  0.4392	  0.4251	  0.4016	  0.3556	  0.2939	  0.2379	  0.1799	  0.1299	  0.1117	  0.1132	  0.1038	  0.0961	  0.1198	  0.1713	  0.2261	  0.2617	  0.2692	  0.2613	  0.2650	  0.2957	  0.3471	  0.3999	  0.4359	  0.4518	  0.4555	  0.4526	  0.4516	  0.4667	    0.50
299	299	  170.00	   72.00	  212.00	 0.31115	 0.22317	 0.30837	   54.36	   39.67	  -22.74	  0.2496	  0.2661	  0.2776	  0.2849	  0.3372	  0.4125	  0.4273	  0.4155	  0.3989	  0.3751	  0.3314	  0.2800	  0.2354	  0.1795	  0.1292	  0.1161	  0.1233	  0.1125	  0.1092	  0.1588	  0.2527	  0.3368	  0.3821	  0.3965	  0.3977	  0.4050	  0.4292	  0.4653	  0.5010	  0.5241	  0.5343	  0.5361	  0.5344	  0.5349	  0.5458	    0.57
300	300	  212.00	   72.00	  212.00	 0.41021	 0.28418	 0.30539	   60.26	   47.33	  -12.10	  0.2528	  0.2695	  0.2812	  0.2885	  0.3407	  0.4140	  0.4233	  0.4081	  0.3906	  0.3674	  0.3267	  0.2832	  0.2459	  0.1889	  0.1350	  0.1238	  0.1353	  0.1231	  0.1237	  0.2016	  0.3495	  0.4770	  0.5410	  0.5681	  0.5825	  0.5940	  0.6078	  0.6235	  0.6384	  0.6481	  0.6528	  0.6549	  0.6559	  0.6582	  0.6650	    0.68
301	301	  255.00	   72.00	  212.00	 0.50704	 0.32678	 0.29078	   63.90	   59.18	   -3.51	  0.2544	  0.2712	  0.2829	  0.2904	  0.3420	  0.4106	  0.4107	  0.3879	  0.3654	  0.3401	  0.3022	  0.2657	  0.2342	  0.1764	  0.1188	  0.1060	  0.1174	  0.1038	  0.1060	  0.1996	  0.3994	  0.5965	  0.7090	  0.7661	  0.7963	  0.8133	  0.8259	  0.8361	  0.8441	  0.8507	  0.8571	  0.8622	  0.8679	  0.8710	  0.8701	    0.87
302	302	    0.00	  109.00	  212.00	 0.05386	 0.05469	 0.28189	   28.03	    1.35	  -63.90	  0.1423	  0.1516	  0.1583	  0.1623	  0.2036	  0.2800	  0.3507	  0.3898	  0.3971	  0.3909	  0.3613	  0.3018	  0.2366	  0.1754	  0.1169	  0.0728	  0.0434	  0.0217	  0.0089	  0.0049	  0.0039	  0.0036	  0.0033	  0.0031	  0.0031	  0.0032	  0.0035	  0.0043	  0.0057	  0.0067	  0.0059	  0.0051	  0.0048	  0.0056	  0.0072	    0.01
303	303	   42.00	  109.00	  212.00	 0.11502	 0.11456	 0.37063	   40.34	    3.30	  -56.03	  0.2459	  0.2621	  0.2736	  0.2806	  0.3374	  0.4311	  0.4831	  0.5008	  0.4988	  0.4851	  0.4444	  0.3714	  0.2998	  0.2363	  0.1781	  0.1398	  0.1177	  0.0922	  0.0645	  0.0503	  0.0487	  0.0532	  0.0560	  0.0534	  0.0495	  0.0509	  0.0621	  0.0831	  0.1085	  0.1252	  0.1276	  0.1227	  0.1150	  0.1118	  0.1238	    0.16
304	304	   85.00	  109.00	  212.00	 0.19503	 0.18143	 0.38192	   49.67	   10.44	  -41.48	  0.2660	  0.2836	  0.2958	  0.3036	  0.3623	  0.4557	  0.4969	  0.5072	  0.5046	  0.4931	  0.4574	  0.3932	  0.3299	  0.2693	  0.2121	  0.1801	  0.1679	  0.1487	  0.1247	  0.1187	  0.1303	  0.1500	  0.1635	  0.1626	  0.1551	  0.1575	  0.1804	  0.2204	  0.2641	  0.2929	  0.3024	  0.3004	  0.2928	  0.2900	  0.3055	    0.35
305	305	  127.00	  109.00	  212.00	 0.26182	 0.22991	 0.37437	   55.06	   17.47	  -31.15	  0.2688	  0.2867	  0.2990	  0.3069	  0.3654	  0.4560	  0.4892	  0.4933	  0.4895	  0.4780	  0.4438	  0.3868	  0.3322	  0.2752	  0.2204	  0.1958	  0.1927	  0.1771	  0.1602	  0.1730	  0.2068	  0.2421	  0.2631	  0.2648	  0.2582	  0.2623	  0.2885	  0.3315	  0.3762	  0.4054	  0.4161	  0.4160	  0.4104	  0.4086	  0.4244	    0.46
306	306	  170.00	  109.00	  212.00	 0.34942	 0.29004	 0.36550	   60.78	   25.50	  -20.07	  0.2722	  0.2903	  0.3029	  0.3108	  0.3687	  0.4554	  0.4803	  0.4782	  0.4716	  0.4593	  0.4268	  0.3806	  0.3383	  0.2829	  0.2274	  0.2099	  0.2164	  0.2012	  0.1921	  0.2360	  0.3104	  0.3691	  0.3974	  0.4040	  0.4042	  0.4114	  0.4334	  0.4664	  0.4994	  0.5203	  0.5279	  0.5279	  0.5239	  0.5233	  0.5359	    0.56
307	307	  212.00	  109.00	  212.00	 0.45669	 0.36419	 0.36914	   66.84	   32.68	  -10.13	  0.2781	  0.2965	  0.3094	  0.3174	  0.3766	  0.4631	  0.4836	  0.4782	  0.4711	  0.4597	  0.4311	  0.3950	  0.3634	  0.3067	  0.2453	  0.2303	  0.2444	  0.2279	  0.2252	  0.3047	  0.4299	  0.5202	  0.5600	  0.5760	  0.5868	  0.5970	  0.6094	  0.6239	  0.6378	  0.6467	  0.6507	  0.6514	  0.6514	  0.6531	  0.6610	    0.68
308	308	  255.00	  109.00	  212.00	 0.57078	 0.42245	 0.36733	   71.04	   44.65	   -2.64	  0.2869	  0.3058	  0.3191	  0.3274	  0.3871	  0.4718	  0.4859	  0.4747	  0.4628	  0.4480	  0.4214	  0.3980	  0.3778	  0.3123	  0.2332	  0.2138	  0.2334	  0.2147	  0.2156	  0.3302	  0.5194	  0.6704	  0.7506	  0.7907	  0.8122	  0.8248	  0.8354	  0.8448	  0.8526	  0.8590	  0.8652	  0.8704	  0.8758	  0.8791	  0.8777	    0.88
309	309	    0.00	  145.00	  212.00	 0.06059	 0.07545	 0.31648	   33.01	  -12.50	  -60.80	  0.1461	  0.1558	  0.1625	  0.1668	  0.2104	  0.2928	  0.3751	  0.4256	  0.4409	  0.4445	  0.4290	  0.3859	  0.3292	  0.2619	  0.1855	  0.1173	  0.0654	  0.0285	  0.0096	  0.0044	  0.0033	  0.0031	  0.0030	  0.0030	  0.0032	  0.0033	  0.0036	  0.0042	  0.0055	  0.0064	  0.0057	  0.0052	  0.0052	  0.0059	  0.0075	    0.01
310	310	   42.00	  145.00	  212.00	 0.12574	 0.15118	 0.40988	   45.79	  -12.80	  -51.85	  0.2546	  0.2714	  0.2832	  0.2905	  0.3515	  0.4526	  0.5131	  0.5395	  0.5465	  0.5444	  0.5173	  0.4593	  0.3977	  0.3364	  0.2722	  0.2210	  0.1814	  0.1351	  0.0896	  0.0642	  0.0552	  0.0533	  0.0510	  0.0470	  0.0446	  0.0464	  0.0545	  0.0697	  0.0882	  0.0994	  0.0984	  0.0924	  0.0843	  0.0811	  0.0926	    0.12
311	311	   85.00	  145.00	  212.00	 0.20517	 0.22109	 0.40332	   54.14	   -3.84	  -36.61	  0.2666	  0.2843	  0.2966	  0.3043	  0.3636	  0.4586	  0.5047	  0.5218	  0.5274	  0.5270	  0.5063	  0.4609	  0.4129	  0.3595	  0.3015	  0.2625	  0.2393	  0.2048	  0.1656	  0.1475	  0.1474	  0.1545	  0.1574	  0.1529	  0.1479	  0.1511	  0.1687	  0.1986	  0.2312	  0.2515	  0.2544	  0.2490	  0.2389	  0.2341	  0.2494	    0.29
312	312	  127.00	  145.00	  212.00	 0.28592	 0.28668	 0.41795	   60.49	    3.73	  -27.55	  0.2827	  0.3013	  0.3144	  0.3227	  0.3854	  0.4838	  0.5250	  0.5373	  0.5421	  0.5423	  0.5216	  0.4764	  0.4305	  0.3794	  0.3248	  0.2952	  0.2844	  0.2582	  0.2284	  0.2261	  0.2404	  0.2568	  0.2639	  0.2603	  0.2555	  0.2605	  0.2823	  0.3174	  0.3541	  0.3770	  0.3823	  0.3780	  0.3688	  0.3652	  0.3814	    0.42
313	313	  170.00	  145.00	  212.00	 0.38759	 0.36054	 0.41651	   66.56	   13.15	  -16.90	  0.2914	  0.3106	  0.3241	  0.3326	  0.3950	  0.4911	  0.5246	  0.5316	  0.5352	  0.5350	  0.5148	  0.4759	  0.4389	  0.3894	  0.3351	  0.3151	  0.3192	  0.2993	  0.2829	  0.3152	  0.3654	  0.3991	  0.4112	  0.4113	  0.4115	  0.4191	  0.4387	  0.4674	  0.4963	  0.5139	  0.5184	  0.5153	  0.5090	  0.5069	  0.5202	    0.55
314	314	  212.00	  145.00	  212.00	 0.49020	 0.42998	 0.40624	   71.56	   21.67	   -6.97	  0.2933	  0.3127	  0.3263	  0.3348	  0.3952	  0.4851	  0.5115	  0.5138	  0.5153	  0.5144	  0.4984	  0.4743	  0.4525	  0.4037	  0.3438	  0.3273	  0.3409	  0.3224	  0.3162	  0.3866	  0.4848	  0.5473	  0.5710	  0.5797	  0.5873	  0.5964	  0.6085	  0.6230	  0.6371	  0.6460	  0.6489	  0.6485	  0.6470	  0.6479	  0.6560	    0.67
315	315	  255.00	  145.00	  212.00	 0.61409	 0.50220	 0.40618	   76.21	   32.75	    1.06	  0.3054	  0.3256	  0.3397	  0.3486	  0.4086	  0.4952	  0.5147	  0.5115	  0.5078	  0.5028	  0.4898	  0.4837	  0.4798	  0.4236	  0.3442	  0.3237	  0.3453	  0.3252	  0.3246	  0.4359	  0.5980	  0.7132	  0.7714	  0.8007	  0.8166	  0.8264	  0.8354	  0.8441	  0.8514	  0.8575	  0.8636	  0.8682	  0.8736	  0.8763	  0.8751	    0.87
316	316	    0.00	  182.00	  212.00	 0.06963	 0.10611	 0.35587	   38.92	  -28.51	  -56.42	  0.1597	  0.1703	  0.1777	  0.1824	  0.2274	  0.3129	  0.4026	  0.4624	  0.4860	  0.5002	  0.5031	  0.4866	  0.4489	  0.3813	  0.2878	  0.1887	  0.1038	  0.0430	  0.0132	  0.0049	  0.0034	  0.0030	  0.0030	  0.0030	  0.0032	  0.0033	  0.0036	  0.0043	  0.0056	  0.0066	  0.0058	  0.0053	  0.0055	  0.0066	  0.0085	    0.01
317	317	   42.00	  182.00	  212.00	 0.13047	 0.18775	 0.42395	   50.43	  -29.61	  -45.66	  0.2500	  0.2665	  0.2781	  0.2854	  0.3448	  0.4442	  0.5091	  0.5422	  0.5567	  0.5659	  0.5586	  0.5294	  0.4943	  0.4460	  0.3819	  0.3164	  0.2515	  0.1775	  0.1110	  0.0733	  0.0569	  0.0494	  0.0435	  0.0391	  0.0378	  0.0395	  0.0452	  0.0554	  0.0685	  0.0757	  0.0730	  0.0668	  0.0601	  0.0580	  0.0678	    0.10
318	318	   85.00	  182.00	  212.00	 0.21725	 0.26926	 0.42657	   58.90	  -18.62	  -31.36	  0.2711	  0.2891	  0.3016	  0.3095	  0.3694	  0.4654	  0.5152	  0.5378	  0.5494	  0.5583	  0.5541	  0.5344	  0.5114	  0.4717	  0.4169	  0.3699	  0.3293	  0.2719	  0.2118	  0.1775	  0.1631	  0.1575	  0.1505	  0.1428	  0.1399	  0.1437	  0.1568	  0.1788	  0.2036	  0.2177	  0.2164	  0.2086	  0.1969	  0.1916	  0.2060	    0.25
319	319	  127.00	  182.00	  212.00	 0.30400	 0.34309	 0.44151	   65.21	   -9.73	  -22.35	  0.2890	  0.3081	  0.3214	  0.3298	  0.3925	  0.4909	  0.5350	  0.5530	  0.5641	  0.5735	  0.5702	  0.5511	  0.5307	  0.4937	  0.4433	  0.4082	  0.3846	  0.3404	  0.2917	  0.2712	  0.2674	  0.2670	  0.2614	  0.2529	  0.2499	  0.2555	  0.2729	  0.3007	  0.3303	  0.3474	  0.3476	  0.3396	  0.3268	  0.3213	  0.3374	    0.38
320	320	  170.00	  182.00	  212.00	 0.40969	 0.42382	 0.44344	   71.13	    0.31	  -12.37	  0.2967	  0.3163	  0.3300	  0.3386	  0.4018	  0.4996	  0.5379	  0.5522	  0.5643	  0.5756	  0.5713	  0.5488	  0.5276	  0.4939	  0.4506	  0.4306	  0.4281	  0.4017	  0.3744	  0.3837	  0.4021	  0.4099	  0.4057	  0.3990	  0.3997	  0.4077	  0.4241	  0.4480	  0.4725	  0.4859	  0.4866	  0.4804	  0.4707	  0.4664	  0.4816	    0.52
321	321	  212.00	  182.00	  212.00	 0.51294	 0.49782	 0.43988	   75.93	    8.86	   -3.65	  0.3025	  0.3225	  0.3365	  0.3453	  0.4078	  0.5018	  0.5343	  0.5441	  0.5543	  0.5647	  0.5627	  0.5501	  0.5390	  0.5073	  0.4628	  0.4485	  0.4571	  0.4393	  0.4284	  0.4711	  0.5238	  0.5516	  0.5587	  0.5602	  0.5648	  0.5727	  0.5842	  0.5988	  0.6132	  0.6219	  0.6243	  0.6233	  0.6209	  0.6220	  0.6307	    0.65
322	322	  255.00	  182.00	  212.00	 0.66033	 0.59766	 0.45312	   81.71	   19.56	    4.69	  0.3359	  0.3580	  0.3736	  0.3833	  0.4445	  0.5319	  0.5551	  0.5573	  0.5604	  0.5649	  0.5655	  0.5746	  0.5871	  0.5522	  0.4905	  0.4739	  0.4912	  0.4733	  0.4714	  0.5570	  0.6699	  0.7452	  0.7831	  0.8024	  0.8133	  0.8207	  0.8285	  0.8364	  0.8435	  0.8492	  0.8550	  0.8594	  0.8644	  0.8672	  0.8666	    0.87
323	323	    0.00	  218.00	  212.00	 0.08482	 0.14820	 0.40481	   45.38	  -42.23	  -51.90	  0.1878	  0.2002	  0.2089	  0.2144	  0.2663	  0.3623	  0.4536	  0.5131	  0.5389	  0.5593	  0.5743	  0.5788	  0.5646	  0.5074	  0.4090	  0.2897	  0.1747	  0.0828	  0.0294	  0.0106	  0.0058	  0.0045	  0.0038	  0.0038	  0.0038	  0.0038	  0.0041	  0.0052	  0.0074	  0.0088	  0.0077	  0.0065	  0.0067	  0.0080	  0.0108	    0.02
324	324	   42.00	  218.00	  212.00	 0.15155	 0.24380	 0.45647	   56.47	  -42.52	  -39.24	  0.2603	  0.2775	  0.2895	  0.2971	  0.3588	  0.4622	  0.5306	  0.5687	  0.5891	  0.6076	  0.6184	  0.6175	  0.6109	  0.5783	  0.5163	  0.4371	  0.3469	  0.2449	  0.1538	  0.0991	  0.0725	  0.0593	  0.0496	  0.0435	  0.0424	  0.0447	  0.0504	  0.0606	  0.0738	  0.0807	  0.0769	  0.0699	  0.0617	  0.0586	  0.0689	    0.10
325	325	   85.00	  218.00	  212.00	 0.24442	 0.33789	 0.46894	   64.79	  -31.81	  -26.35	  0.2888	  0.3079	  0.3212	  0.3296	  0.3933	  0.4947	  0.5494	  0.5774	  0.5949	  0.6126	  0.6246	  0.6303	  0.6350	  0.6137	  0.5658	  0.5100	  0.4474	  0.3640	  0.2784	  0.2215	  0.1896	  0.1713	  0.1553	  0.1438	  0.1416	  0.1463	  0.1579	  0.1772	  0.1998	  0.2115	  0.2075	  0.1968	  0.1826	  0.1755	  0.1904	    0.23
326	326	  127.00	  218.00	  212.00	 0.33268	 0.41740	 0.47893	   70.69	  -22.99	  -17.36	  0.3051	  0.3252	  0.3393	  0.3482	  0.4133	  0.5158	  0.5638	  0.5859	  0.6021	  0.6202	  0.6331	  0.6409	  0.6496	  0.6334	  0.5935	  0.5541	  0.5135	  0.4484	  0.3767	  0.3306	  0.3026	  0.2833	  0.2638	  0.2495	  0.2479	  0.2548	  0.2692	  0.2923	  0.3176	  0.3307	  0.3267	  0.3145	  0.2984	  0.2902	  0.3074	    0.35
327	327	  170.00	  218.00	  212.00	 0.43156	 0.49595	 0.47341	   75.82	  -13.32	   -7.88	  0.3104	  0.3309	  0.3453	  0.3544	  0.4183	  0.5170	  0.5574	  0.5754	  0.5915	  0.6104	  0.6237	  0.6314	  0.6413	  0.6302	  0.6004	  0.5777	  0.5599	  0.5188	  0.4704	  0.4451	  0.4294	  0.4149	  0.3970	  0.3837	  0.3835	  0.3920	  0.4076	  0.4309	  0.4557	  0.4683	  0.4655	  0.4549	  0.4401	  0.4325	  0.4499	    0.49
328	328	  212.00	  218.00	  212.00	 0.55212	 0.58374	 0.47281	   80.95	   -2.67	    1.04	  0.3224	  0.3436	  0.3586	  0.3679	  0.4290	  0.5218	  0.5569	  0.5727	  0.5898	  0.6098	  0.6218	  0.6216	  0.6236	  0.6177	  0.6041	  0.5964	  0.5947	  0.5817	  0.5667	  0.5684	  0.5714	  0.5709	  0.5667	  0.5639	  0.5666	  0.5730	  0.5834	  0.5970	  0.6104	  0.6186	  0.6206	  0.6201	  0.6181	  0.6189	  0.6278	    0.65
329	329	  255.00	  218.00	  212.00	 0.72071	 0.70843	 0.49319	   87.41	    8.04	    9.82	  0.3622	  0.3861	  0.4028	  0.4133	  0.4735	  0.5592	  0.5851	  0.5936	  0.6040	  0.6177	  0.6320	  0.6571	  0.6904	  0.6859	  0.6538	  0.6441	  0.6542	  0.6418	  0.6392	  0.6898	  0.7523	  0.7935	  0.8137	  0.8243	  0.8313	  0.8371	  0.8446	  0.8525	  0.8597	  0.8659	  0.8720	  0.8770	  0.8822	  0.8854	  0.8852	    0.89
330	330	    0.00	  255.00	  212.00	 0.10859	 0.20610	 0.42375	   52.52	  -53.89	  -42.02	  0.2136	  0.2278	  0.2377	  0.2438	  0.3002	  0.3981	  0.4746	  0.5227	  0.5468	  0.5697	  0.5950	  0.6214	  0.6374	  0.6052	  0.5243	  0.4136	  0.2933	  0.1775	  0.0881	  0.0416	  0.0232	  0.0160	  0.0117	  0.0095	  0.0093	  0.0100	  0.0120	  0.0162	  0.0224	  0.0260	  0.0238	  0.0199	  0.0168	  0.0166	  0.0228	    0.04
331	331	   42.00	  255.00	  212.00	 0.17698	 0.30773	 0.46919	   62.32	  -53.41	  -30.66	  0.2561	  0.2731	  0.2849	  0.2923	  0.3573	  0.4662	  0.5335	  0.5708	  0.5927	  0.6174	  0.6450	  0.6757	  0.7058	  0.6973	  0.6452	  0.5623	  0.4597	  0.3415	  0.2251	  0.1431	  0.0979	  0.0750	  0.0589	  0.0492	  0.0479	  0.0517	  0.0598	  0.0746	  0.0927	  0.1020	  0.0970	  0.0864	  0.0740	  0.0690	  0.0838	    0.13
